x,y,degrees,total_pmt,total_created,total_created_measured
-2.4000000000000004,-0.2,29.608953576450396,619.2,8077.2,8079.111644340999
-2.4000000000000004,0.0,29.541339581578743,618.8,8081.2,8092.372044316103
-2.4000000000000004,0.2,29.608953576450396,619.7,8076.8,8085.635474803161
-2.4000000000000004,0.4,29.814405895543693,622.5,8086.7,8066.198719322576
-2.4000000000000004,0.6000000000000001,30.16566850687521,632.4000000000001,8060.6,8099.060218193137
-2.4000000000000004,0.8,30.676486996352654,637.9000000000001,8098.2,8033.4611820049
-2.4000000000000004,1.0,31.367015575518085,652.4,8083.6,8035.19598108475
-2.4000000000000004,1.2000000000000002,32.264533786804904,675.8,8084.2,8091.862871547028
-2.4000000000000004,1.4000000000000001,33.40387569943435,696.0,8083.5,8049.485116210137
-2.4000000000000004,1.6,34.82667802087297,735.5,8104.3,8158.801128442951
-2.4000000000000004,1.8,36.57740941155643,769.0,8075.8,8122.114684084355
-2.4000000000000004,2.0,38.691807946525415,825.7,8084.3,8244.398625359181
-2.4000000000000004,2.2,41.16911393363015,885.0999999999999,8079.4,8305.705763832166
-2.4000000000000004,2.4000000000000004,43.91360217280308,946.8,8082.5,8329.422795780694
-2.4000000000000004,2.6,46.62881925895627,1009.4,8090.8,8363.048262874361
-2.4000000000000004,2.8000000000000003,48.6692986968556,1050.9,8069.4,8341.843248569214
-2.4000000000000004,3.0,48.93909572126325,1057.6,8082.1,8348.745508176438
-2.2,-3.0,42.51214116126148,867.9999999999999,8074.6,7887.9194507685725
-2.2,-2.8000000000000003,43.24162264561305,889.7,8083.7,7948.722382729496
-2.2,-2.6,42.588903902962834,876.3000000000001,8058.9,7948.992181150628
-2.2,-2.4000000000000004,41.16911393363001,868.6,8083.7,8150.8711179128295
-2.2,-2.2,39.45023987525026,844.0999999999999,8101.9,8266.087021813695
-2.2,-2.0,37.7197327388181,811.5,8068.9,8311.427832435038
-2.2,-1.8,36.12596681239643,772.9,8089.2,8265.317665425266
-2.2,-1.6,34.73052085463154,737.1,8091.3,8199.187834442917
-2.2,-1.4000000000000001,33.547921644416675,708.5,8087.9,8158.868915930394
-2.2,-1.2000000000000002,32.57039079957455,682.3,8082.8,8092.97358303409
-2.2,-1.0,31.78158395822596,668.5,8077.9,8126.089372215592
-2.2,-0.8,31.163606966472962,655.5999999999999,8079.6,8127.312285788898
-2.2,-0.6000000000000001,30.700320374355908,648.2,8088.9,8156.838058163206
-2.2,-0.4,30.378737825220387,640.4,8081.5,8143.99162583234
-2.2,-0.2,30.189516249142503,628.0999999999999,8083.7,8037.63648063727
-2.2,0.0,30.127062074798868,625.3,8076.0,8018.393539160306
-2.2,0.2,30.189516249142503,623.3,8081.0,7976.2120974068
-2.2,0.4,30.37873782522039,630.0,8093.7,8011.734422664545
-2.2,0.6000000000000001,30.700320374355904,626.2,8082.9,7879.993816756865
-2.2,0.8,31.163606966472962,641.5999999999999,8071.6,7953.757722028916
-2.2,1.0,31.78158395822596,659.6,8087.2,8017.903589997614
-2.2,1.2000000000000002,32.57039079957455,678.3,8084.5,8045.528332657222
-2.2,1.4000000000000001,33.547921644416675,705.5,8092.7,8124.321835128996
-2.2,1.6,34.73052085463155,731.3999999999999,8086.5,8135.783451514784
-2.2,1.8,36.12596681239643,767.9,8084.7,8211.848150187683
-2.2,2.0,37.71973273881811,801.5000000000001,8097.6,8209.007279971267
-2.2,2.2,39.45023987525026,840.7,8076.6,8232.791564078634
-2.2,2.4000000000000004,41.16911393363001,876.2,8077.0,8222.188894215084
-2.2,2.6,42.588903902962834,907.3,8096.7,8230.19583014717
-2.2,2.8000000000000003,43.24162264561305,918.5,8080.4,8206.026198198315
-2.2,3.0,42.51214116126148,920.3000000000001,8093.7,8363.193860071797
-2.0,-3.0,38.0998178333191,778.9,8077.5,7897.952649302477
-2.0,-2.8000000000000003,39.199046652221234,815.5,8098.9,8037.189007654849
-2.0,-2.6,39.28652732878936,815.1,8074.5,8015.358883562844
-2.0,-2.4000000000000004,38.69180794652556,811.6,8083.1,8103.613811725187
-2.0,-2.2,37.719732738818166,798.8,8085.5,8181.353730806034
-2.0,-2.0,36.596892955986874,778.8,8101.3,8221.242300481299
-2.0,-1.8,35.46880233553441,753.3,8084.0,8204.973154290943
-2.0,-1.6,34.41810271490001,733.5999999999999,8083.7,8234.327146667674
-2.0,-1.4000000000000001,33.48565079399841,714.9,8090.2,8247.878870622793
-2.0,-1.2000000000000002,32.68736247472702,694.9,8085.5,8212.930612821607
-2.0,-1.0,32.025663992227386,688.5,8098.0,8305.418536566905
-2.0,-0.8,31.496585054615814,665.5999999999999,8074.2,8164.048298827369
-2.0,-0.6000000000000001,31.09388486978469,651.1999999999999,8082.6,8090.868202563722
-2.0,-0.4,30.811336409528018,637.7,8084.1,7995.794102977473
-2.0,-0.2,30.643933590894747,630.1,8092.8,7943.660744076526
-2.0,0.0,30.58849468155848,626.2,8096.1,7908.801568722821
-2.0,0.2,30.643933590894747,627.0,8083.0,7904.579093058215
-2.0,0.4,30.81133640952802,627.5,8095.4,7867.901520492965
-2.0,0.6000000000000001,31.09388486978469,633.5999999999999,8096.7,7872.196088980918
-2.0,0.8,31.49658505461581,642.9,8081.2,7885.616964116761
-2.0,1.0,32.025663992227386,666.8000000000001,8073.9,8043.6500801493285
-2.0,1.2000000000000002,32.68736247472702,681.4,8079.0,8053.375909593672
-2.0,1.4000000000000001,33.48565079399841,705.3,8081.3,8137.122628969444
-2.0,1.6,34.41810271490001,730.3000000000001,8079.1,8197.2861439632
-2.0,1.8,35.46880233553441,755.4,8092.3,8227.846436680444
-2.0,2.0,36.596892955986874,772.4,8076.1,8153.682014498917
-2.0,2.2,37.719732738818166,816.2,8080.1,8359.565492092997
-2.0,2.4000000000000004,38.69180794652556,826.3999999999999,8102.5,8251.387942348068
-2.0,2.6,39.28652732878936,833.0,8071.2,8191.380137416083
-2.0,2.8000000000000003,39.199046652221234,828.3,8073.3,8163.339859031896
-2.0,3.0,38.0998178333191,816.4,8078.0,8278.198154949985
-1.8,-3.0,34.97356360598829,718.6999999999999,8087.4,7938.957539756469
-1.8,-2.8000000000000003,36.18356100525706,745.3000000000001,8077.4,7957.479647825773
-1.8,-2.6,36.65992816247251,766.5999999999999,8106.2,8078.540868029309
-1.8,-2.4000000000000004,36.57740941155644,765.6,8082.0,8086.204164024683
-1.8,-2.2,36.12596681239643,758.4000000000001,8076.3,8110.256071236282
-1.8,-2.0,35.46880233553441,752.3000000000001,8093.6,8194.081115057848
-1.8,-1.8,34.72742808828246,739.4,8074.6,8225.504543502306
-1.8,-1.6,33.983438728923524,721.3,8099.3,8199.820225075642
-1.8,-1.4000000000000001,33.28708980480317,708.2,8084.5,8219.318613525778
-1.8,-1.2000000000000002,32.666758903094234,690.2,8090.7,8162.52696066686
-1.8,-1.0,32.136795320307144,676.1,8075.6,8127.63309750892
-1.8,-0.8,31.703215154841985,665.4,8081.9,8108.400831309033
-1.8,-0.6000000000000001,31.367516929197734,654.1,8076.4,8056.005037268693
-1.8,-0.4,31.129101997848725,639.3,8102.7,7934.029903071754
-1.8,-0.2,30.98674125629118,643.9,8091.7,8027.831353660332
-1.8,0.0,30.939415361060842,637.3,8096.4,7957.699525356561
-1.8,0.2,30.98674125629118,638.1,8068.8,7955.519780665721
-1.8,0.4,31.12910199784873,633.0,8075.5,7855.843780141437
-1.8,0.6000000000000001,31.367516929197734,638.1999999999999,8071.5,7860.177977044609
-1.8,0.8,31.703215154841985,652.8,8084.7,7954.860328642225
-1.8,1.0,32.136795320307144,663.5999999999999,8077.2,7977.366252783491
-1.8,1.2000000000000002,32.666758903094234,687.7,8072.8,8132.9611574190085
-1.8,1.4000000000000001,33.28708980480317,701.3000000000001,8072.7,8139.237706390325
-1.8,1.6,33.983438728923524,728.6,8084.4,8282.807453195775
-1.8,1.8,34.72742808828246,744.1,8078.6,8277.79000651889
-1.8,2.0,35.46880233553441,756.3,8090.9,8237.649271990229
-1.8,2.2,36.12596681239643,767.3,8087.2,8205.431808359173
-1.8,2.4000000000000004,36.57740941155643,776.0,8076.9,8196.048107736618
-1.8,2.6,36.65992816247251,785.6999999999999,8101.0,8279.819410397376
-1.8,2.8000000000000003,36.18356100525706,762.9,8066.6,8145.392759058475
-1.8,3.0,34.97356360598828,749.1,8087.2,8274.764286950845
-1.6,-3.0,32.69874365330925,680.5,8084.6,8039.939560417514
-1.6,-2.8000000000000003,33.91550580270445,696.5,8077.2,7933.750586676157
-1.6,-2.6,34.593868685664994,720.8,8075.7,8049.545627405978
-1.6,-2.4000000000000004,34.82667802087297,727.9,8092.1,8074.495365592963
-1.6,-2.2,34.73052085463154,728.5999999999999,8092.8,8104.637438848336
-1.6,-2.0,34.41810271490001,718.1,8094.7,8060.346679419381
-1.6,-1.8,33.98343872892352,710.5,8069.3,8077.044599911612
-1.6,-1.6,33.49754191108352,704.5999999999999,8076.3,8126.160965289632
-1.6,-1.4000000000000001,33.01023611645464,690.9,8076.7,8085.786743030135
-1.6,-1.2000000000000002,32.55445206368397,696.0,8081.7,8259.515464746006
-1.6,-1.0,32.15082869180408,678.1,8094.8,8148.117704137392
-1.6,-0.8,31.811639655376897,662.4,8090.2,8044.332078735453
-1.6,-0.6000000000000001,31.54377744058902,646.7,8065.8,7920.359275867373
-1.6,-0.4,31.35085937766361,645.5,8077.4,7954.310092093625
-1.6,-0.2,31.234627978758954,647.0,8091.2,8002.462801651512
-1.6,0.0,31.195818791597993,645.5999999999999,8094.1,7995.080737210571
-1.6,0.2,31.23462797875895,650.6,8083.4,8046.98964258806
-1.6,0.4,31.35085937766361,649.2,8075.2,7999.90412360524
-1.6,0.6000000000000001,31.543777440589025,647.0,8080.9,7924.033479953903
-1.6,0.8,31.811639655376897,654.4000000000001,8072.3,7947.178309668601
-1.6,1.0,32.15082869180408,667.9,8086.1,8025.553479712968
-1.6,1.2000000000000002,32.55445206368397,677.5999999999999,8074.2,8041.160458206743
-1.6,1.4000000000000001,33.010236116454635,693.8,8072.7,8119.726215536704
-1.6,1.6,33.49754191108352,704.6999999999999,8093.4,8127.314266590412
-1.6,1.8,33.983438728923524,712.5999999999999,8076.1,8100.917638137948
-1.6,2.0,34.41810271490001,724.9,8084.2,8136.673594083148
-1.6,2.2,34.73052085463154,738.3000000000001,8092.8,8212.536125585682
-1.6,2.4000000000000004,34.82667802087297,740.4,8076.1,8213.156159754128
-1.6,2.6,34.593868685665,736.5,8064.0,8224.875630666624
-1.6,2.8000000000000003,33.91550580270445,724.5,8079.8,8252.69533387922
-1.6,3.0,32.69874365330925,702.2,8078.7,8296.319705106804
-1.4000000000000001,-3.0,31.011170847898395,645.4,8080.3,8040.193825890198
-1.4000000000000001,-2.8000000000000003,32.19592672632461,658.0,8098.9,7895.519024401329
-1.4000000000000001,-2.6,32.97703158739517,684.5999999999999,8076.7,8020.123493477249
-1.4000000000000001,-2.4000000000000004,33.403875699434344,690.8,8072.5,7989.345284882131
-1.4000000000000001,-2.2,33.54792164441667,696.0,8071.2,8014.922745924568
-1.4000000000000001,-2.0,33.48565079399841,694.1999999999999,8076.1,8009.06072455776
-1.4000000000000001,-1.8,33.287089804803166,684.5000000000001,8080.4,7944.258106408354
-1.4000000000000001,-1.6,33.01023611645464,685.7,8081.7,8024.929757845946
-1.4000000000000001,-1.4000000000000001,32.6998341934121,682.8000000000001,8093.3,8066.844454412913
-1.4000000000000001,-1.2000000000000002,32.38861799154475,674.7,8072.4,8047.7414238550855
-1.4000000000000001,-1.0,32.099555686169225,677.9000000000001,8075.7,8158.725731580791
-1.4000000000000001,-0.8,31.848211022835446,669.6,8089.0,8122.432741822976
-1.4000000000000001,-0.6000000000000001,31.644795893050702,652.4,8091.4,7964.66244695781
-1.4000000000000001,-0.4,31.4957731165613,652.9,8081.7,8008.480387220265
-1.4000000000000001,-0.2,31.405011230347945,655.9,8085.0,8068.529642785983
-1.4000000000000001,0.0,31.374546370276825,655.7,8094.4,8073.901548637312
-1.4000000000000001,0.2,31.40501123034795,659.5,8079.8,8112.814909921262
-1.4000000000000001,0.4,31.4957731165613,653.8,8088.7,8019.5197996088355
-1.4000000000000001,0.6000000000000001,31.644795893050702,659.9,8079.6,8056.2243236472395
-1.4000000000000001,0.8,31.848211022835446,668.5999999999999,8093.3,8110.302465924194
-1.4000000000000001,1.0,32.099555686169225,674.6,8084.8,8119.00926172651
-1.4000000000000001,1.2000000000000002,32.38861799154475,680.0,8079.0,8110.959194043957
-1.4000000000000001,1.4000000000000001,32.69983419341211,689.9999999999999,8080.8,8151.907840575436
-1.4000000000000001,1.6,33.01023611645464,696.5999999999999,8080.1,8152.495361405112
-1.4000000000000001,1.8,33.28708980480317,691.1,8076.8,8020.857234972697
-1.4000000000000001,2.0,33.48565079399841,695.6999999999999,8087.4,8026.366387316096
-1.4000000000000001,2.2,33.54792164441667,700.5,8082.0,8066.743367126666
-1.4000000000000001,2.4000000000000004,33.403875699434344,703.5,8098.0,8136.225257548609
-1.4000000000000001,2.6,32.97703158739517,690.4000000000001,8071.8,8088.070785709456
-1.4000000000000001,2.8000000000000003,32.195926726324615,679.5,8092.8,8153.503308633286
-1.4000000000000001,3.0,31.011170847898395,660.5999999999999,8089.1,8229.550730373512
-1.2000000000000002,-3.0,29.74519024158909,619.2,8081.5,8042.108309725601
-1.2000000000000002,-2.8000000000000003,30.8869573909846,634.3,8103.0,7933.691398340197
-1.2000000000000002,-2.6,31.718065470557306,652.7,8073.5,7949.917878852655
-1.2000000000000002,-2.4000000000000004,32.264533786804904,664.7,8094.6,7958.954203488178
-1.2000000000000002,-2.2,32.57039079957455,679.6,8082.2,8060.948039029704
-1.2000000000000002,-2.0,32.68736247472702,675.2,8086.3,7980.098934777881
-1.2000000000000002,-1.8,32.666758903094234,672.3,8081.2,7950.835809412241
-1.2000000000000002,-1.6,32.55445206368397,661.9,8106.7,7854.846675453134
-1.2000000000000002,-1.4000000000000001,32.38861799154475,673.8000000000001,8080.5,8037.006330804144
-1.2000000000000002,-1.2000000000000002,32.19940589382729,674.0,8086.6,8086.633468329815
-1.2000000000000002,-1.0,32.009686212430736,669.6999999999999,8086.7,8082.665447640392
-1.2000000000000002,-0.8,31.836240681164355,671.0999999999999,8097.8,8143.689010167647
-1.2000000000000002,-0.6000000000000001,31.691000527155886,668.3,8083.4,8146.878351049973
-1.2000000000000002,-0.4,31.58212971196378,655.1,8077.5,8013.493842340397
-1.2000000000000002,-0.2,31.51487148889712,659.2,8082.5,8080.856213218431
-1.2000000000000002,0.0,31.492140849968372,656.9,8080.3,8058.473790006992
-1.2000000000000002,0.2,31.514871488897118,659.8,8067.0,8088.211361470752
-1.2000000000000002,0.4,31.58212971196378,661.5,8100.2,8091.781677161002
-1.2000000000000002,0.6000000000000001,31.691000527155886,665.2,8072.5,8109.087953192343
-1.2000000000000002,0.8,31.836240681164355,669.9,8082.6,8129.12720594741
-1.2000000000000002,1.0,32.00968621243074,679.9,8083.4,8205.770102808274
-1.2000000000000002,1.2000000000000002,32.19940589382729,676.0999999999999,8074.9,8111.829210590189
-1.2000000000000002,1.4000000000000001,32.38861799154475,680.3,8093.4,8114.53755839427
-1.2000000000000002,1.6,32.55445206368397,687.9000000000001,8086.7,8163.391793389049
-1.2000000000000002,1.8,32.666758903094234,689.1,8082.3,8149.518007237804
-1.2000000000000002,2.0,32.68736247472702,689.3,8085.2,8146.744958149277
-1.2000000000000002,2.2,32.57039079957455,685.3999999999999,8077.7,8129.743652076159
-1.2000000000000002,2.4000000000000004,32.264533786804904,667.1000000000001,8078.2,7987.6912127982005
-1.2000000000000002,2.6,31.718065470557306,660.1999999999999,8086.9,8041.268245163968
-1.2000000000000002,2.8000000000000003,30.8869573909846,647.6,8080.0,8100.0450095619
-1.2000000000000002,3.0,29.74519024158909,628.8,8089.4,8166.792159488787
-1.0,-3.0,28.79379412969564,593.3000000000001,8080.4,7960.331871901377
-1.0,-2.8000000000000003,29.893419343495815,615.4,8092.6,7953.121523347603
-1.0,-2.6,30.74674431255969,634.9000000000001,8094.7,7977.409973306171
-1.0,-2.4000000000000004,31.367015575518085,652.7,8087.1,8038.890890334177
-1.0,-2.2,31.781583958225955,660.6,8101.3,8030.059295864802
-1.0,-2.0,32.025663992227386,660.7,8086.5,7970.065398852221
-1.0,-1.8,32.136795320307144,658.4,8070.3,7914.855245377715
-1.0,-1.6,32.15082869180408,662.3,8080.6,7958.263317283873
-1.0,-1.4000000000000001,32.099555686169225,662.1999999999999,8056.5,7969.771617425577
-1.0,-1.2000000000000002,32.00968621243074,672.5,8096.7,8116.45888239236
-1.0,-1.0,31.902739061806482,676.1999999999999,8082.4,8188.472893996855
-1.0,-0.8,31.7954439589864,672.1,8095.2,8166.288581526612
-1.0,-0.6000000000000001,31.700356210410554,669.7,8083.4,8161.535568299352
-1.0,-0.4,31.62649249933935,671.0,8075.9,8196.47675463874
-1.0,-0.2,31.579880378058604,664.2,8080.7,8125.388061668048
-1.0,0.0,31.563969091407373,658.1999999999999,8076.0,8056.0469678849
-1.0,0.2,31.579880378058608,657.6,8080.1,8044.647981561138
-1.0,0.4,31.62649249933935,670.0,8090.3,8184.261439058055
-1.0,0.6000000000000001,31.700356210410554,671.2,8089.8,8179.8158480551365
-1.0,0.8,31.7954439589864,670.9,8080.5,8151.708093060858
-1.0,1.0,31.902739061806482,676.9,8094.6,8196.949574011345
-1.0,1.2000000000000002,32.00968621243074,675.5,8085.2,8152.666133912324
-1.0,1.4000000000000001,32.099555686169225,674.9,8085.5,8122.619849895081
-1.0,1.6,32.15082869180408,678.9,8076.9,8157.730584484405
-1.0,1.8,32.136795320307144,675.8000000000001,8082.6,8124.026693235512
-1.0,2.0,32.025663992227386,672.5,8074.9,8112.409536443346
-1.0,2.2,31.78158395822596,662.4,8100.9,8051.939566425741
-1.0,2.4000000000000004,31.367015575518085,649.0,8092.7,7993.3203429245905
-1.0,2.6,30.746744312559688,635.0,8092.4,7978.666456212661
-1.0,2.8000000000000003,29.893419343495815,625.1,8075.6,8078.479467410769
-1.0,3.0,28.79379412969564,601.1,8100.7,8064.984810719565
-0.8,-3.0,28.086279884485915,575.5,8090.0,7916.019031238761
-0.8,-2.8000000000000003,29.14950465467765,596.5,8077.1,7905.60279259119
-0.8,-2.6,30.01085015930628,623.9,8093.4,8031.421302421208
-0.8,-2.4000000000000004,30.676486996352654,632.1999999999999,8077.8,7961.6776285679525
-0.8,-2.2,31.16360696647296,650.5999999999999,8090.4,8065.328513017476
-0.8,-2.0,31.496585054615814,656.3,8101.3,8049.9773114789705
-0.8,-1.8,31.703215154841985,656.6,8068.5,8001.166194525867
-0.8,-1.6,31.811639655376897,657.5,8100.9,7984.825395182006
-0.8,-1.4000000000000001,31.848211022835446,657.5,8068.9,7975.656403447739
-0.8,-1.2000000000000002,31.83624068116435,660.3,8095.1,8012.632772185514
-0.8,-1.0,31.7954439589864,654.3,8087.4,7950.011335951288
-0.8,-0.8,31.74185277669891,667.9,8076.1,8128.95822113375
-0.8,-0.6000000000000001,31.68799366570425,672.4,8089.9,8197.63699662566
-0.8,-0.4,31.643178489638792,674.6,8083.1,8236.106559227286
-0.8,-0.2,31.613805168858114,663.5,8073.9,8108.114551002284
-0.8,0.0,31.603605522436105,665.6,8081.5,8136.402077650876
